,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
2413,Airai,72,TL,1600017140,77,-8.93,125.41,53.94,2.93
2414,Clarksburg,90,US,1600017140,69,39.28,-80.34,77.0,8.05
2415,Conde,75,BR,1600017140,58,-7.26,-34.91,84.2,16.11
2416,Jalingo,73,NG,1600017140,87,8.88,11.37,78.42,3.42
2417,Rikitea,22,PF,1600016978,81,-23.12,-134.97,72.64,11.79
2418,Tazmalt,40,DZ,1600017141,74,36.39,4.4,78.8,4.7
2419,Agadez,0,NE,1600016957,9,19.75,10.25,100.65,8.48
2420,Atuona,37,PF,1600017141,77,-9.8,-139.03,78.1,15.5
2421,Lebu,0,CL,1600017142,64,-37.62,-73.65,53.2,14.5
2422,Mar del Plata,4,AR,1600017142,39,-38.0,-57.56,62.6,6.93
2423,Tessalit,33,ML,1600017142,9,20.2,1.01,105.64,16.93
2424,São João da Barra,0,BR,1600016561,54,-21.64,-41.05,82.4,20.8
2425,Kailua,20,US,1600016681,69,21.4,-157.74,77.0,9.17
2426,Susanville,1,US,1600017143,25,40.42,-120.65,66.99,2.46
2427,Teguise,20,ES,1600017143,83,29.06,-13.56,75.2,5.82
2428,Khiri Mat,100,TH,1600017143,79,16.83,99.8,80.28,2.06
2429,Port Lincoln,1,AU,1600017049,90,-34.73,135.87,53.08,7.23
2430,Prince Rupert,75,CA,1600017144,93,54.32,-130.32,53.6,2.35
2431,New Norfolk,39,AU,1600017144,77,-42.78,147.06,46.0,3.0
2432,Tasiilaq,79,GL,1600017144,60,65.61,-37.64,39.2,3.36
2433,Butaritari,57,KI,1600017144,71,3.07,172.79,82.67,14.32
2434,Sibolga,100,ID,1600017144,75,1.74,98.78,77.99,1.74
2435,San Donà di Piave,0,IT,1600017145,54,45.63,12.57,84.0,3.36
2436,Kloulklubed,75,PW,1600017145,94,7.04,134.26,77.0,11.63
2437,Ukiah,75,US,1600017145,62,39.15,-123.21,75.0,2.59
2438,Taoudenni,52,ML,1600017145,8,22.68,-3.98,112.71,9.98
2439,Tiksi,28,RU,1600017146,85,71.69,128.87,40.51,1.25
2440,Vila Franca do Campo,20,PT,1600016651,73,37.72,-25.43,73.4,14.99
2441,Rocha,97,UY,1600017146,83,-34.48,-54.33,60.62,6.8
2442,Rørvik,75,NO,1600017146,71,64.86,11.24,51.8,20.8
2443,Mizdah,85,LY,1600017146,43,31.45,12.98,80.82,16.04
2444,Galveston,20,US,1600017046,70,29.37,-94.97,87.8,13.87
2445,Fort Nelson,75,CA,1600016684,86,58.81,-122.7,39.2,8.05
2446,George Town,20,MY,1600016979,83,5.41,100.34,80.6,2.98
2447,Saint Paul Harbor,1,US,1600016737,80,57.79,-152.41,39.2,6.93
2448,Kavieng,16,PG,1600017147,77,-2.57,150.8,82.74,12.59
2449,Tena,40,EC,1600017147,61,-0.98,-77.82,78.8,4.7
2450,Gachsaran,34,IR,1600017148,26,30.36,50.8,91.4,1.19
2451,Soverato Marina,97,IT,1600017148,74,38.69,16.55,82.4,5.82
2452,Port-Gentil,40,GA,1600016948,74,-0.72,8.78,80.6,16.15
2453,Yellowknife,75,CA,1600016932,69,62.46,-114.35,35.6,12.75
2454,Los Llanos de Aridane,20,ES,1600017148,69,28.66,-17.92,78.8,4.7
2455,Bethel,90,US,1600017149,68,41.37,-73.41,73.0,9.17
2456,Havøysund,75,NO,1600016909,81,71.0,24.66,50.0,8.05
2457,Katsuura,75,JP,1600017149,94,35.13,140.3,71.6,9.17
2458,Hilo,71,US,1600016986,84,19.73,-155.09,71.01,3.0
2459,Muisne,75,EC,1600017149,78,0.6,-80.03,82.4,4.7
2460,Hoquiam,90,US,1600017149,100,46.98,-123.89,57.0,6.93
2461,Yulara,0,AU,1600017150,46,-25.24,130.99,69.8,14.99
2462,Berdigestyakh,100,RU,1600017150,90,62.1,126.7,49.28,9.01
2463,Saint George,1,US,1600016973,15,37.1,-113.58,82.99,3.36
2464,Parvatsar,0,IN,1600016687,37,26.88,74.77,86.81,6.04
2465,Torbay,90,CA,1600017150,51,47.67,-52.73,62.01,11.41
2466,Talnakh,40,RU,1600017000,82,69.49,88.4,55.4,15.66
2467,Petropavlovsk-Kamchatskiy,1,RU,1600016635,86,53.05,158.65,39.2,13.42
2468,Kaitangata,83,NZ,1600016860,93,-46.28,169.85,48.99,1.01
2469,Shingū,50,JP,1600016758,83,33.73,135.98,70.52,5.86
2470,Avarua,94,CK,1600017105,78,-21.21,-159.78,73.4,9.17
2471,Tuktoyaktuk,90,CA,1600017151,84,69.45,-133.04,35.6,14.99
2472,Moshi,20,TZ,1600016951,42,-3.35,37.33,80.6,5.82
2473,Den Helder,19,NL,1600016963,77,52.96,4.76,66.2,13.87
2474,Karwar,100,IN,1600017152,85,14.8,74.13,78.35,6.46
2475,Geraldton,0,AU,1600017152,87,-28.77,114.6,53.6,9.17
2476,Atherton,0,GB,1600017152,51,53.52,-2.49,75.99,3.0
2477,Katherine,75,AU,1600017153,38,-14.47,132.27,75.2,2.24
2478,Amahai,100,ID,1600017153,85,-3.33,128.92,77.11,7.11
2479,Mehamn,90,NO,1600017119,93,71.04,27.85,48.2,3.36
2480,Hobart,40,AU,1600017022,61,-42.88,147.33,46.4,13.87
2481,Qaanaaq,54,GL,1600017153,81,77.48,-69.36,24.24,8.59
2482,Constitución,0,CL,1600017154,47,-35.33,-72.42,60.4,14.54
2483,Rome,90,US,1600016884,72,43.21,-75.46,66.2,4.7
2484,Kumul,100,CN,1600017154,20,42.8,93.45,68.09,4.07
2485,Salinópolis,91,BR,1600017154,75,-0.61,-47.36,83.1,12.93
2486,Lompoc,90,US,1600016854,100,34.64,-120.46,53.6,8.72
2487,Tual,57,ID,1600016916,80,-5.67,132.75,78.6,20.04
2488,Thompson,75,CA,1600017155,75,55.74,-97.86,42.8,8.05
2489,Camacha,40,PT,1600017155,73,33.08,-16.33,77.0,14.99
2490,Elko,1,US,1600017155,27,41.0,-115.5,70.0,3.36
2491,Gigmoto,61,PH,1600017156,78,13.78,124.39,81.05,4.34
2492,Rudnogorsk,100,RU,1600017156,86,57.26,103.75,46.36,8.32
2493,Kalawit,99,PH,1600017156,83,8.07,122.52,78.93,1.54
2494,Mount Gambier,90,AU,1600016699,93,-37.83,140.77,51.8,5.82
2495,Riviere-au-Renard,75,CA,1600017156,59,49.0,-64.4,62.6,9.17
2496,Amapá,6,BR,1600016665,34,1.0,-52.0,97.45,4.5
2497,Jamestown,90,US,1600017157,93,42.1,-79.24,66.0,6.93
2498,Chicama,13,PE,1600017157,53,-7.84,-79.15,73.71,11.32
2499,Ust'-Koksa,9,RU,1600017157,70,50.27,85.61,39.63,0.67
2500,Leningradskiy,67,RU,1600017157,85,69.38,178.42,38.07,2.59
2501,Zhigansk,77,RU,1600017158,91,66.77,123.37,45.03,14.92
2502,Longyearbyen,75,SJ,1600017158,90,78.22,15.64,39.2,18.34
2503,Tshikapa,5,CD,1600017158,29,-6.42,20.8,86.95,1.99
2504,Victor Harbor,1,AU,1600017158,90,-35.57,138.62,52.0,8.68
2505,Saint-Philippe,43,RE,1600017159,73,-21.36,55.77,69.8,10.29
2506,Lagoa,4,PT,1600017063,80,39.05,-27.98,72.21,18.25
2507,Richards Bay,0,ZA,1600017023,69,-28.78,32.04,73.15,17.52
2508,Taltal,23,CL,1600017159,60,-25.4,-70.48,62.96,6.53
2509,Vieques,40,PR,1600017159,83,18.43,-65.83,88.0,10.29
2510,Dhule,99,IN,1600017160,83,20.9,74.78,79.02,8.68
2511,El Alto,3,PE,1600017160,66,-4.27,-81.21,70.63,15.39
2512,Flin Flon,75,CA,1600017160,61,54.77,-101.86,46.4,5.82
2513,Hithadhoo,100,MV,1600016367,69,-0.6,73.08,82.33,5.66
2514,Marzuq,67,YE,1600017161,44,14.4,46.47,84.9,5.55
2515,Te Anau,100,NZ,1600016995,91,-45.42,167.72,49.73,7.45
2516,Kaeo,5,NZ,1600017161,3,-35.1,173.78,45.0,1.99
2517,Lobito,60,AO,1600017161,77,-12.35,13.55,71.38,5.61
2518,Taksimo,98,RU,1600017161,82,56.34,114.88,54.73,3.27
2519,Parabel',100,RU,1600017162,93,58.7,81.48,53.2,7.29
2520,Najrān,28,SA,1600016902,15,17.49,44.13,91.4,5.82
2521,Rawson,0,AR,1600016670,38,-43.3,-65.1,55.56,15.79
2522,Mayo,40,US,1600016755,83,38.89,-76.51,79.0,8.05
2523,Chui,95,UY,1600016744,92,-33.7,-53.46,60.35,4.79
2524,Shimoda,11,JP,1600017162,96,34.67,138.95,70.0,8.1
2525,Bilāspur,97,IN,1600017163,77,22.08,82.15,79.83,4.68
2526,Tateyama,75,JP,1600017163,94,34.98,139.87,73.0,9.17
2527,Pechenga,40,RU,1600017163,93,69.53,31.17,46.4,5.82
2528,Millerovo,0,RU,1600017163,30,48.92,40.4,62.92,5.1
2529,Klaksvík,98,FO,1600017163,76,62.23,-6.59,50.0,1.12
2530,Kruisfontein,0,ZA,1600016980,66,-34.0,24.73,57.99,3.0
2531,Hengshui,96,CN,1600017164,77,37.73,115.7,67.98,6.67
2532,Sechura,21,PE,1600017164,56,-5.56,-80.82,74.16,10.02
2533,Requena,84,ES,1600017165,38,39.49,-1.1,80.01,7.0
2534,Antalaha,31,MG,1600016773,78,-14.9,50.28,70.61,10.71
2535,Waingapu,100,ID,1600017165,83,-9.66,120.26,73.4,7.02
2536,Cockburn Town,40,TC,1600016762,70,21.46,-71.14,84.2,5.82
2537,Marsabit,71,KE,1600017165,43,2.33,37.99,74.48,20.76
2538,São Filipe,77,CV,1600016487,78,14.9,-24.5,80.22,14.36
2539,Riyadh,11,SA,1600016648,20,24.69,46.72,95.0,2.24
2540,Halkirk,100,CA,1600017166,75,52.28,-112.15,48.0,7.0
2541,Severo-Kuril'sk,18,RU,1600017166,82,50.68,156.12,48.81,22.1
2542,Narsaq,0,GL,1600016586,31,60.92,-46.05,46.4,3.36
2543,Port Elizabeth,20,ZA,1600017166,72,-33.92,25.57,59.0,17.22
2544,Palmer,75,US,1600017167,56,42.16,-72.33,73.4,6.93
2545,Luan,20,CH,1600017167,57,46.36,6.98,78.8,9.17
2546,Yuanping,100,CN,1600017167,90,38.72,112.76,61.74,1.86
2547,Ust'-Kulom,100,RU,1600017167,94,61.69,53.69,49.86,10.54
2548,Saint-Augustin,100,CA,1600017168,52,51.23,-58.65,59.5,19.82
2549,Korla,55,CN,1600017168,74,41.76,86.15,69.01,5.99
2550,Sokol,47,RU,1600017168,87,59.46,40.12,48.97,10.36
2551,Águeda Municipality,77,PT,1600017168,68,40.58,-8.44,82.99,6.04
2552,Fortuna,0,US,1600016378,98,40.6,-124.16,53.01,1.01
2553,Lüderitz,0,NA,1600017169,66,-26.65,15.16,58.73,25.59
2554,Portland,90,US,1600016477,93,45.52,-122.68,53.6,1.03
2555,Baruun-Urt,0,MN,1600017169,58,46.68,113.28,44.98,8.46
2556,Tautira,20,PF,1600016471,73,-17.73,-149.15,75.2,3.36
2557,Mahébourg,75,MU,1600017170,83,-20.41,57.7,71.6,10.29
2558,Ashtian,0,IR,1600017170,28,34.52,50.0,64.67,10.74
2559,Berekum,82,GH,1600017171,95,7.45,-2.58,75.13,1.9
2560,Deputatsky,97,RU,1600017112,85,69.3,139.9,36.41,2.46
2561,Muroto-misakicho,4,JP,1600017171,78,33.28,134.15,77.2,2.48
2562,Souillac,75,MU,1600017171,83,-20.52,57.52,71.6,10.29
2563,Olafsvik,97,IS,1600016635,66,64.89,-23.71,47.32,10.98
2564,Iqaluit,90,CA,1600017172,80,63.75,-68.51,39.2,3.36
2565,Piranhas,0,BR,1600017172,12,-16.43,-51.82,99.95,7.4
2566,Adoni,100,IN,1600017172,90,15.63,77.28,72.95,15.97
2567,Volot,16,RU,1600017172,73,57.93,30.7,52.43,9.44
2568,Haines Junction,25,CA,1600016748,68,60.75,-137.51,40.62,2.64
2569,Lagdo,20,CM,1600017173,58,9.05,13.73,87.8,9.17
2570,Udachny,18,RU,1600017173,75,66.42,112.4,42.8,4.47
2571,Vardø,75,NO,1600016785,93,70.37,31.11,48.2,9.17
2572,Bubaque,0,GW,1600017173,81,11.28,-15.83,81.64,14.5
2573,San Quintín,0,MX,1600016770,52,30.48,-115.95,78.06,7.78
2574,Jalu,0,LY,1600017174,21,29.03,21.55,93.4,11.07
2575,Qeshm,0,IR,1600017175,46,26.96,56.27,91.4,4.7
2576,Yangi Marg`ilon,0,UZ,1600016799,48,40.43,71.72,66.2,4.7
2577,Severodvinsk,75,RU,1600017175,93,64.56,39.83,51.8,6.71
2578,Gao,42,ML,1600017175,13,16.64,1.64,103.82,10.54
2579,Fairbanks,1,US,1600017122,75,64.84,-147.72,37.0,2.04
2580,Sistranda,75,NO,1600017175,87,63.73,8.83,51.8,19.46
2581,Khuzhir,100,RU,1600017176,82,53.19,107.34,48.09,8.5
2582,Rundu,0,NA,1600017176,18,-17.93,19.77,73.92,2.3
2583,Grindavik,90,IS,1600016790,87,63.84,-22.43,46.4,16.11
2584,Turtas,62,RU,1600017176,94,58.94,69.13,47.32,2.44
2585,Lockport,1,US,1600017169,64,41.59,-88.06,73.0,5.82
2586,Vao,95,NC,1600017177,78,-22.67,167.48,69.3,21.3
2587,Nanortalik,0,GL,1600017177,67,60.14,-45.24,40.01,8.21
2588,Padang,92,ID,1600017035,72,-0.95,100.35,77.9,3.44
2589,Saint-Joseph,22,RE,1600017177,73,-21.37,55.62,69.8,10.29
2590,College,20,US,1600016902,86,64.86,-147.8,37.0,3.36
2591,Muros,92,ES,1600016730,44,42.78,-9.06,82.99,5.99
2592,St. George's,20,GD,1600017138,75,12.06,-61.75,89.6,16.11
2593,Soyo,15,AO,1600017178,77,-6.13,12.37,75.36,10.11
2594,Arraial do Cabo,10,BR,1600017127,61,-22.97,-42.03,86.0,23.04
2595,Miguel Hidalgo,40,MX,1600017179,56,19.42,-99.2,68.0,9.17
2596,Malakal,100,SS,1600017179,96,9.53,31.66,72.45,5.37
2597,Srednekolymsk,0,RU,1600017179,74,67.45,153.68,40.48,2.59
2598,Atasū,98,KZ,1600016981,28,48.68,71.64,65.62,7.09
2599,Daşoguz,0,TM,1600017179,40,41.84,59.97,68.0,6.93
2600,Ponta Delgada,20,PT,1600016848,73,37.73,-25.67,73.4,14.99
2601,Nuuk,0,GL,1600017097,44,64.18,-51.72,39.2,8.05
2602,Waitati,100,NZ,1600017180,75,-45.75,170.57,48.99,15.99
2603,Bandar-e Lengeh,0,IR,1600017180,55,26.56,54.88,91.4,7.07
2604,Kunshan,78,CN,1600017180,88,31.38,120.95,75.99,4.47
2605,Nikolskoye,40,RU,1600017181,66,59.7,30.79,55.99,20.13
2606,Kununurra,40,AU,1600017181,83,-15.77,128.73,73.4,2.24
2607,Vicuña,20,CL,1600017181,76,-30.03,-70.71,57.2,12.75
2608,Priverno,75,IT,1600017181,50,41.47,13.19,84.99,4.0
2609,Kaoma,16,ZM,1600017182,23,-14.78,24.8,72.79,2.86
2610,Otane,90,NZ,1600016955,84,-39.88,176.63,50.0,5.01
2611,Kokoda,84,PG,1600017182,73,-8.88,147.74,71.96,0.72
2612,Ocean City,90,US,1600017182,64,39.28,-74.57,82.0,6.93
2613,Pilar,75,BR,1600017182,58,-9.6,-35.96,82.4,19.46
2614,Fuyu,4,CN,1600017183,92,45.18,124.82,53.55,3.33
2615,Mount Isa,0,AU,1600016789,32,-20.73,139.5,69.8,6.93
2616,Naze,75,JP,1600017183,100,28.37,129.48,77.0,8.05
2617,Antofagasta,20,CL,1600017129,63,-23.65,-70.4,60.8,13.87
2618,Dunedin,100,NZ,1600016779,81,-45.87,170.5,50.0,4.0
2619,Peniche,92,PT,1600016802,85,39.36,-9.38,75.0,11.99
2620,Westport,20,US,1600017184,69,41.14,-73.36,75.99,9.17
2621,Mionica,11,BA,1600017184,50,44.87,18.46,82.99,1.12
2622,Shelburne,1,CA,1600017075,60,44.08,-80.2,73.4,19.46
2623,Kanhangad,75,IN,1600017185,100,12.31,75.11,75.2,2.24
2624,Stonewall,20,CA,1600017185,62,50.13,-97.33,55.4,16.11
2625,Billings Metropolitan Area,20,US,1600016916,58,45.78,-108.5,63.0,8.05
2626,Almuñécar,100,ES,1600017185,63,36.73,-3.69,82.99,5.35
2627,Aban,53,RU,1600017186,92,56.67,96.06,45.25,4.9
2628,Yelan’-Kolenovskiy,0,RU,1600017186,37,51.16,41.15,61.48,6.38
2629,Englehart,90,CA,1600017186,82,47.82,-79.87,68.0,21.92
2630,Lufilufi,75,WS,1600017186,100,-13.87,-171.6,75.2,21.21
2631,Moerai,9,PF,1600017187,87,-22.43,-151.33,75.25,17.52
2632,Imeni Babushkina,93,RU,1600017187,92,59.76,43.13,49.73,9.42
2633,Saint-François,0,FR,1600016796,27,46.42,3.91,87.8,6.93
2634,Bilibino,88,RU,1600016883,83,68.05,166.44,36.46,6.33
2635,Kabanjahe,100,ID,1600017187,96,3.1,98.49,64.76,1.97
2636,Amnat Charoen,40,TH,1600017188,76,15.86,104.63,79.57,1.48
2637,Kumano,75,JP,1600017188,73,34.34,132.59,69.8,6.93
2638,Otjiwarongo,0,NA,1600017188,20,-20.46,16.65,70.2,5.61
2639,Tura,100,IN,1600017188,97,25.52,90.22,74.8,5.84
2640,Asău,36,RO,1600016826,79,46.43,26.4,66.0,4.12
2641,Vila Velha,20,BR,1600016372,58,-20.33,-40.29,82.4,17.22
2642,Palana,100,RU,1600017189,89,59.12,159.97,42.76,16.93
2643,Brookhaven,27,US,1600017189,76,31.58,-90.44,88.0,6.87
2644,Itarema,16,BR,1600016822,52,-2.92,-39.92,85.48,22.44
2645,Grand-Santi,1,GF,1600016765,30,4.25,-54.38,98.44,4.52
2646,Norman Wells,75,CA,1600017190,77,65.28,-126.83,32.0,2.24
2647,Provideniya,100,RU,1600017190,92,64.38,-173.3,43.47,16.91
2648,Hofn,90,IS,1600016585,66,64.25,-15.21,48.2,12.75
2649,Aksarka,54,RU,1600017190,80,66.56,67.8,45.07,6.73
2650,Codrington,14,AU,1600016363,92,-38.27,141.97,47.89,8.57
2651,Chipinge,47,ZW,1600017191,63,-20.19,32.62,62.6,5.46
2652,Camaná,56,PE,1600017191,63,-16.62,-72.71,65.25,8.9
2653,Hambantota,100,LK,1600016845,77,6.12,81.12,80.46,15.88
2654,Villa Bruzual,50,VE,1600017191,66,9.33,-69.12,87.67,5.79
2655,Afuá,13,BR,1600017192,55,-0.16,-50.39,91.49,6.02
2656,Houffalize,47,BE,1600017192,52,50.13,5.79,78.01,1.01
2657,São José do Belmonte,54,BR,1600017192,17,-7.86,-38.76,92.89,12.68
2658,Siddipet,100,IN,1600017193,89,18.1,78.85,75.76,8.37
2659,Buraidah,0,SA,1600017193,16,26.33,43.98,98.6,6.93
2660,Puri,20,IN,1600017193,89,19.8,85.85,84.2,4.7
2661,Jumla,98,NP,1600016886,68,29.27,82.18,61.72,1.21
2662,Tambun,20,ID,1600017193,78,-6.26,107.07,82.99,3.36
2663,Goderich,49,CA,1600017087,82,43.75,-81.72,71.01,21.27
2664,Mbandaka,100,CD,1600017194,91,0.05,18.26,74.32,1.7
2665,Xam Nua,100,LA,1600017194,93,20.42,104.04,68.14,1.63
2666,Molina,20,CL,1600017194,71,-35.12,-71.28,62.01,10.29
2667,Astoria,90,US,1600016931,93,46.19,-123.83,55.4,3.2
2668,Rodrigues Alves,20,BR,1600017195,56,-7.74,-72.65,93.2,4.7
2669,Tegul'det,0,RU,1600017195,84,57.31,88.17,45.59,3.33
2670,Harper,59,LR,1600016769,86,4.38,-7.72,77.7,13.27
2671,Manaus,40,BR,1600016971,62,-3.1,-60.02,93.2,4.7
2672,Ishigaki,76,JP,1600017195,73,24.34,124.16,83.12,7.56
2673,Takhtamygda,92,RU,1600017196,93,54.1,123.57,52.39,2.8
2674,Gravdal,75,NO,1600017196,87,68.12,13.5,50.0,5.82
2675,Kautokeino,90,NO,1600017081,77,69.01,23.04,43.68,5.06
2676,Shīeli,73,KZ,1600017196,25,44.17,66.75,70.16,6.91
2677,Stykkisholmur,97,IS,1600017196,65,65.08,-22.73,47.34,11.23
2678,Nyrob,100,RU,1600017197,93,60.73,56.72,49.55,8.63
2679,Kholodnyy,1,RU,1600017197,89,62.72,147.95,33.06,1.86
2680,Pevek,27,RU,1600017197,83,69.7,170.31,41.85,9.89
2681,Ixtapa,5,MX,1600017197,74,20.7,-105.2,87.01,6.93
2682,Moree,0,AU,1600017198,66,-29.47,149.85,53.6,9.17
2683,Ugoofaaru,100,MV,1600016839,78,5.67,73.0,82.69,10.83
2684,Ves'yegonsk,12,RU,1600017198,74,58.66,37.26,51.55,9.93
2685,Blackwater,0,AU,1600017198,88,-23.58,148.88,60.12,8.19
2686,Teahupoo,20,PF,1600017198,73,-17.83,-149.27,75.2,3.36
2687,Hamilton,40,US,1600016731,74,39.18,-84.53,81.0,5.82
2688,La Ferté-Bernard,0,FR,1600017199,26,48.19,0.65,84.2,5.82
2689,Simao,100,CN,1600017199,94,22.79,100.97,65.62,1.97
2690,Praia,20,CV,1600016576,75,14.92,-23.51,81.86,12.33
2691,Mossamedes,45,AO,1600017199,83,-15.2,12.15,64.38,10.87
2692,Gemeente Wageningen,34,NL,1600017200,64,51.97,5.67,75.0,8.05
2693,Lorengau,66,PG,1600017200,82,-2.02,147.27,81.88,12.75
2694,Storforshei,75,NO,1600017200,87,66.4,14.52,48.2,13.87
2695,Inhambane,0,MZ,1600017200,76,-23.86,35.38,70.7,9.13
2696,Lata,66,PT,1600016644,50,40.16,-8.33,82.0,8.01
2697,Iquique,20,CL,1600017055,59,-20.22,-70.14,64.4,12.75
2698,Ongandjera,2,NA,1600017201,17,-17.88,15.07,75.92,5.64
2699,Manggar,100,ID,1600017201,81,-2.88,108.27,79.97,6.82
2700,Swan Hill,0,AU,1600016749,94,-35.34,143.55,43.47,5.75
2701,Guerrero Negro,0,MX,1600017201,45,27.98,-114.06,81.25,7.2
2702,Kasongo-Lunda,59,CD,1600017202,31,-6.47,16.82,88.18,0.78
2703,Port Hedland,68,AU,1600017069,69,-20.32,118.57,75.2,8.05
2704,Cayenne,40,GF,1600016714,52,4.93,-52.33,91.4,13.87
2705,Nishihara,75,JP,1600017073,88,26.18,127.76,80.6,5.82
2706,Montepuez,79,MZ,1600017202,49,-13.13,39.0,79.52,11.54
2707,Acará,21,BR,1600017203,34,-1.96,-48.2,98.08,5.28
2708,Louiseville,90,CA,1600016998,77,46.26,-72.94,62.01,5.82
2709,Prokop'yevsk,0,RU,1600017203,72,53.91,86.72,44.8,2.35
2710,Tezu,93,IN,1600017203,80,27.92,96.17,75.6,1.9
2711,Kakching,100,IN,1600017203,92,24.48,93.98,71.22,1.32
2712,Port Hueneme,75,US,1600016863,88,34.15,-119.2,62.6,5.91
2713,Juradó,81,CO,1600017204,72,7.11,-77.76,83.05,6.35
2714,Road Town,40,VG,1600017204,74,18.42,-64.62,87.8,8.05
2715,Ambon City,96,ID,1600017204,81,-3.7,128.18,78.22,12.35
2716,Manaíra,70,BR,1600017204,20,-7.71,-38.15,89.71,9.86
2717,Avenal,0,US,1600017033,39,36.0,-120.13,82.0,3.47
2718,Maltahöhe,0,NA,1600017205,21,-24.83,16.98,70.3,15.88
2719,Assiut,0,EG,1600017205,32,27.18,31.18,93.2,13.87
2720,George Town,20,MY,1600017205,83,5.41,100.34,80.6,2.98
2721,Sakakah,20,SA,1600016945,12,29.97,40.21,100.4,13.73
2722,Takoradze,27,GH,1600016718,83,4.88,-1.76,78.21,10.31
2723,Krasnoshchekovo,12,RU,1600017206,60,51.67,82.73,51.67,4.32
2724,Smithers,90,CA,1600017206,100,54.78,-127.17,48.2,3.44
2725,Businga,41,CD,1600017206,82,3.33,20.88,75.88,1.61
2726,Tarko-Sale,49,RU,1600016803,89,64.92,77.78,46.0,10.0
2727,Baoshan,100,CN,1600017172,93,46.56,131.42,55.99,2.95
2728,‘Āhuimanu,20,US,1600016644,69,21.44,-157.84,77.0,9.17
2729,Arlit,4,NE,1600017207,7,18.74,7.39,106.07,19.06
2730,Salalah,40,OM,1600016547,83,17.02,54.09,82.4,6.93
2731,Puerto Escondido,75,MX,1600017087,65,15.85,-97.07,82.4,2.33
2732,Omsukchan,97,RU,1600017207,81,62.53,155.8,39.88,6.58
2733,Krasnosel'kup,100,RU,1600017208,91,65.7,82.47,52.65,9.8
2734,Nizwá,10,OM,1600017208,24,22.93,57.53,91.31,8.59
2735,Goundam,38,ML,1600017208,16,16.41,-3.67,104.31,4.99
2736,Roald,75,NO,1600017209,71,62.58,6.13,53.6,17.22
2737,Havelock,90,US,1600017209,78,34.88,-76.9,84.0,10.29
2738,Sungai Penuh,99,ID,1600017209,95,-2.08,101.38,65.3,1.43
2739,La Rioja,16,ES,1600017209,22,42.25,-2.5,91.4,12.75
2740,Manukan,83,PH,1600017209,81,8.53,123.1,79.63,0.72
2741,Hasaki,75,JP,1600017152,100,35.73,140.83,70.0,3.36
2742,Sisimiut,0,GL,1600017210,73,66.94,-53.67,37.36,1.95
2743,Jasper,1,US,1600017210,68,37.2,-94.35,73.99,4.7
2744,Semīrom,39,IR,1600017210,36,31.42,51.57,57.11,8.37
2745,Mahbūbnagar,100,IN,1600017211,91,16.73,77.98,74.44,7.72
2746,Pangnirtung,20,CA,1600017211,65,66.15,-65.71,41.0,5.82
2747,Kysyl-Syr,7,RU,1600017211,95,63.9,122.76,41.4,6.44
2748,Semnan,14,IR,1600017211,45,35.57,53.4,70.97,10.07
2749,Zaysan,11,KZ,1600017211,39,47.47,84.87,54.01,7.23
2750,Vernon,68,CA,1600016927,53,50.26,-119.27,63.0,1.45
2751,Karatsu,22,JP,1600017212,57,33.44,129.97,70.0,3.0
2752,San Andrés,75,CO,1600017212,94,12.58,-81.7,78.8,6.93
2753,Waitakere,97,NZ,1600017212,66,-36.92,174.66,57.0,17.22
2754,Coquimbo,20,CL,1600016873,76,-29.95,-71.34,57.2,12.75
2755,Puro,100,PH,1600017213,80,12.48,123.38,81.19,5.59
2756,Skjervøy,36,NO,1600017213,81,70.03,20.97,50.0,5.82
2757,Uxbridge,94,US,1600017213,63,42.08,-71.63,73.99,8.25
2758,Yokadouma,94,CM,1600017213,80,3.52,15.05,76.03,1.88
2759,Punta Alta,0,AR,1600017214,35,-38.88,-62.07,58.69,16.64
2760,Sola,100,VU,1600017214,87,-13.88,167.55,78.31,23.24
2761,Ubari,0,LY,1600017214,18,26.59,12.78,93.94,10.71
2762,Smolenskaya,28,RU,1600017214,50,44.79,38.8,79.0,6.71
2763,Grand Gaube,88,MU,1600017214,82,-20.01,57.66,69.01,1.99
2764,Acapulco de Juárez,40,MX,1600017215,70,16.86,-99.89,86.0,5.82
2765,Morvi,98,IN,1600017215,10,22.82,70.83,84.0,8.86
2766,Povenets,100,RU,1600017215,82,62.85,34.83,51.6,19.84
2767,Tuyen Quang,100,VN,1600017118,94,21.82,105.22,78.01,1.14
2768,Brønnøysund,75,NO,1600017215,87,65.46,12.2,50.0,20.8
2769,Montabaur,88,DE,1600017216,50,50.43,7.83,75.0,1.3
2770,Havre-St-Pierre,90,CA,1600017216,76,50.23,-63.6,57.2,4.7
2771,Sibu,40,MY,1600017216,94,2.3,111.82,77.0,2.24
2772,Denpasar,20,ID,1600017216,88,-8.65,115.22,78.8,5.82
2773,Vic,0,ES,1600017217,53,41.93,2.25,84.0,1.01
2774,Kavaratti,100,IN,1600017217,80,10.57,72.64,81.86,15.66
2775,High Prairie,100,CA,1600017217,67,55.43,-116.49,47.8,5.75
2776,Urusha,95,RU,1600017217,95,54.05,122.9,50.59,2.98
2777,North Bend,90,US,1600017218,100,43.41,-124.22,54.0,3.6
2778,Katobu,99,ID,1600017218,90,-4.94,122.53,71.82,2.3
